"","Airport.Name","Flight.Status","Count"
"663","Sørkjosen Airport","Delayed",7
"664","Tabou Airport","Delayed",7
"665","Taganrog Yuzhny Airport","Delayed",7
"666","Tanda Tula Airport","Delayed",7
"667","Tapeta Airport","Delayed",7
"668","Tarakbits Airport","Delayed",7
"669","Tchien Airport","Delayed",7
"670","Telluride Regional Airport","Delayed",7
"671","Teminabuan Airport","Delayed",7
"672","Ten. Cel. Aviador César Bombonato Airport","Delayed",7
"673","Tenerife Norte Airport","Delayed",7
"674","Teniente Av. Jorge Henrich Arauz Airport","Delayed",7
"675","Teniente Vidal Airport","Delayed",7
"676","Theda Station Airport","Delayed",7
"677","Theodore Francis Green State Airport","Delayed",7
"678","Tho Xuan Airport","Delayed",7
"679","Thornhill Air Base","Delayed",7
"680","Tibooburra Airport","Delayed",7
"681","Toccoa Airport - R.G. Letourneau Field","Delayed",7
"682","Tocumen International Airport","Delayed",7
"683","Toronto/Oshawa Executive Airport","Delayed",7
"684","Tortolì Airport","Delayed",7
"685","Travis Air Force Base","Delayed",7
"686","Treinta y Tres Airport","Delayed",7
"687","Triangle North Executive Airport","Delayed",7
"688","Tumbler Ridge Airport","Delayed",7
"689","Ubari Airport","Delayed",7
"690","Ukiah Municipal Airport","Delayed",7
"691","University Oxford Airport","Delayed",7
"692","Valenciennes-Denain Airport","Delayed",7
"693","Veranópolis Airport","Delayed",7
"694","Vicenza Airport","Delayed",7
"695","Victoria Reservoir Seaplane Base","Delayed",7
"696","Vilo Acuña International Airport","Delayed",7
"697","Vincenzo Florio Airport Trapani-Birgi","Delayed",7
"698","Vinh Airport","Delayed",7
"699","Viveros Island Airport","Delayed",7
"700","Vryheid Airport","Delayed",7
"701","Václav Havel Airport Prague","Delayed",7
"702","Västervik Airport","Delayed",7
"703","Wadi Halfa Airport","Delayed",7
"704","Walaha Airport","Delayed",7
"705","Wanaka Airport","Delayed",7
"706","Warder Airport","Delayed",7
"707","Waspam Airport","Delayed",7
"708","Waverney Airport","Delayed",7
"709","Weedon Field","Delayed",7
"710","Whiteman Airport","Delayed",7
"711","William T. Piper Memorial Airport","Delayed",7
"712","Willow Airport","Delayed",7
"713","Windarling Airport","Delayed",7
"714","Winter Haven Regional Airport - Gilbert Field","Delayed",7
"715","Wittenoom Airport","Delayed",7
"716","Wollongong Airport","Delayed",7
"717","Worland Municipal Airport","Delayed",7
"718","Wrotham Park Airport","Delayed",7
"719","Wuhai Airport","Delayed",7
"720","Wyk auf Föhr Airport","Delayed",7
"721","Yakutsk Airport","Delayed",7
"722","Yasuru Airport","Delayed",7
"723","Yerbogachen Airport","Delayed",7
"724","Yorkton Municipal Airport","Delayed",7
"725","Yuzhno-Sakhalinsk Airport","Delayed",7
"726","Zabol Airport","Delayed",7
"727","Zanesville Municipal Airport","Delayed",7
"728","Zaraza Airport","Delayed",7
"729","Zaria Airport","Delayed",7
"730","Álamos Airport","Delayed",7
"731","Abau Airport","Delayed",6
"732","Aberdeen Regional Airport","Delayed",6
"733","Adak Airport","Delayed",6
"734","Aeroclube Airport","Delayed",6
"735","Agrinion Air Base","Delayed",6
"736","Ainsworth Regional Airport","Delayed",6
"737","Albert Whitted Airport","Delayed",6
"738","Albert-Bray Airport","Delayed",6
"739","Alberto Lleras Camargo Airport","Delayed",6
"740","Alexander Bay Airport","Delayed",6
"741","Alexander the Great International Airport","Delayed",6
"742","Allah Valley Airport","Delayed",6
"743","Allegheny County Airport","Delayed",6
"744","Almería International Airport","Delayed",6
"745","Altai Airport","Delayed",6
"746","Ampampamena Airport","Delayed",6
"747","Anahim Lake Airport","Delayed",6
"748","Analalava Airport","Delayed",6
"749","Andahuaylas Airport","Delayed",6
"750","Andøya Airport","Delayed",6
"751","Angoulême-Brie-Champniers Airport","Delayed",6
"752","Annanberg Airport","Delayed",6
"753","Anqing Tianzhushan Airport","Delayed",6
"754","Anshun Huangguoshu Airport","Delayed",6
"755","Aqaba King Hussein International Airport","Delayed",6
"756","Ar Horqin Airport","Delayed",6
"757","Arak Airport","Delayed",6
"758","Arapongas Airport","Delayed",6
"759","Arathusa Safari Lodge Airport","Delayed",6
"760","Arawa Airport","Delayed",6
"761","Arorae Island Airport","Delayed",6
"762","Arthur's Town Airport","Delayed",6
"763","Atbara Airport","Delayed",6
"764","Atkamba Airport","Delayed",6
"765","Atlantic City Municipal Bader Field","Delayed",6
"766","Atyrau Airport","Delayed",6
"767","Augusta State Airport","Delayed",6
"768","Avu Avu Airport","Delayed",6
"769","Awar Airport","Delayed",6
"770","Ayacucho Airport","Delayed",6
"771","Ayers Rock Connellan Airport","Delayed",6
"772","Ayr Airport","Delayed",6
"773","Baganga airport","Delayed",6
"774","Bahia Cupica Airport","Delayed",6
"775","Bahía de los Ángeles Airport","Delayed",6
"776","Bakalalan Airport","Delayed",6
"777","Ballera Airport","Delayed",6
"778","Balranald Airport","Delayed",6
"779","Bamfield Seaplane Base","Delayed",6
"780","Barksdale Air Force Base","Delayed",6
"781","Barreirinhas Airport","Delayed",6
"782","Base de Aviação de Taubaté Airport","Delayed",6
"783","Batticaloa Airport","Delayed",6
"784","Bawan Airport","Delayed",6
"785","Beaufort County Airport","Delayed",6
"786","Beirut Rafic Hariri International Airport","Delayed",6
"787","Bellary Airport","Delayed",6
"788","Beloyarskiy Airport","Delayed",6
"789","Benina International Airport","Delayed",6
"790","Berdyansk Airport","Delayed",6
"791","Bergerac-Roumanière Airport","Delayed",6
"792","Berkley Municipal Heliport","Delayed",6
"793","Bermuda Dunes Airport","Delayed",6
"794","Bezmer Air Base","Delayed",6
"795","Big Spring Mc Mahon-Wrinkle Airport","Delayed",6
"796","Bimini North Seaplane Base","Delayed",6
"797","Bingöl Çeltiksuyu Airport","Delayed",6
"798","Birch Creek Airport","Delayed",6
"799","Black Tickle Airport","Delayed",6
"800","Blaise Diagne International Airport","Delayed",6
"801","Blanding Municipal Airport","Delayed",6
"802","Blubber Bay Seaplane Base","Delayed",6
"803","Bobo Dioulasso Airport","Delayed",6
"804","Bocas Del Toro International Airport","Delayed",6
"805","Bologna Guglielmo Marconi Airport","Delayed",6
"806","Bolzano Airport","Delayed",6
"807","Boscobel Aerodrome","Delayed",6
"808","Bost Airport","Delayed",6
"809","Bou Chekif Airport","Delayed",6
"810","Bou Saada Airport","Delayed",6
"811","Bouaké Airport","Delayed",6
"812","Bouarfa Airport","Delayed",6
"813","Boundji Airport","Delayed",6
"814","Branson Airport","Delayed",6
"815","Bristol Airport","Delayed",6
"816","Britton Municipal Airport","Delayed",6
"817","Brus Laguna Airport","Delayed",6
"818","Bugulma Airport","Delayed",6
"819","Buka Airport","Delayed",6
"820","Bunsil Airport","Delayed",6
"821","Buta Zega Airport","Delayed",6
"822","Béziers-Vias Airport","Delayed",6
"823","Camballin Airport","Delayed",6
"824","Cambridge Bay Airport","Delayed",6
"825","Camfield Airport","Delayed",6
"826","Campina Verde Airport","Delayed",6
"827","Can Tho International Airport","Delayed",6
"828","Canberra International Airport","Delayed",6
"829","Cangamba Airport","Delayed",6
"830","Cap Skirring Airport","Delayed",6
"831","Cape Gloucester Airport","Delayed",6
"832","Capitan FAP Jose A Quinones Gonzales International Airport","Delayed",6
"833","Capitán Av. German Quiroga G. Airport","Delayed",6
"834","Capitán FAP Renán Elías Olivera International Airport","Delayed",6
"835","Car Nicobar Air Force Station","Delayed",6
"836","Carauari Airport","Delayed",6
"837","Carlos Ruhl Airport","Delayed",6
"838","Carurú Airport","Delayed",6
"839","Cazombo Airport","Delayed",6
"840","Celaque Airport","Delayed",6
"841","Celle Airport","Delayed",6
"842","Central Nebraska Regional Airport","Delayed",6
"843","Central Wisconsin Airport","Delayed",6
"844","Chapleau Airport","Delayed",6
"845","Charlottesville Albemarle Airport","Delayed",6
"846","Chelyabinsk Balandino Airport","Delayed",6
"847","Chenega Bay Airport","Delayed",6
"848","Chengde Puning Airport","Delayed",6
"849","Chiang Mai International Airport","Delayed",6
"850","China Strait Airstrip","Delayed",6
"851","Chinchilla Airport","Delayed",6
"852","Chios Island National Airport","Delayed",6
"853","Chita-Kadala Airport","Delayed",6
"854","Clayton Municipal Airpark","Delayed",6
"855","Cleve Airport","Delayed",6
"856","Cleveland Hopkins International Airport","Delayed",6
"857","Cluff Lake Airport","Delayed",6
"858","Coen Airport","Delayed",6
"859","Coffs Harbour Airport","Delayed",6
"860","Cognac-Châteaubernard (BA 709) Air Base","Delayed",6
"861","Coimbatore International Airport","Delayed",6
"862","Coll Airport","Delayed",6
"863","Colorado Creek Airport","Delayed",6
"864","Columbia Gorge Regional the Dalles Municipal Airport","Delayed",6
"865","Coondewanna Airport","Delayed",6
"866","Corn Island","Delayed",6
"867","Cortina Airport","Delayed",6
"868","Cox Field","Delayed",6
"869","Craig Moffat Airport","Delayed",6
"870","Cáceres Airport","Delayed",6
"871","Córdoba Airport","Delayed",6
"872","Dahl Creek Airport","Delayed",6
"873","Dalhart Municipal Airport","Delayed",6
"874","Damascus International Airport","Delayed",6
"875","Daocheng Yading Airport","Delayed",6
"876","Datadawai Airport","Delayed",6
"877","David Constantijn Saudale Airport","Delayed",6
"878","Dayong Airport","Delayed",6
"879","Delaware County Johnson Field","Delayed",6
"880","Dewitt Field,Old Town Municipal Airport","Delayed",6
"881","Dhanbad Airport","Delayed",6
"882","Diamantina Lakes Airport","Delayed",6
"883","Diego Garcia Naval Support Facility","Delayed",6
"884","Dinwiddie County Airport","Delayed",6
"885","Donoi Airport","Delayed",6
"886","Dorado Beach Airport","Delayed",6
"887","Dr Augusto Roberto Fuster International Airport","Delayed",6
"888","Dr. Babasaheb Ambedkar International Airport","Delayed",6
"889","Drayton Valley Industrial Airport","Delayed",6
"890","East Texas Regional Airport","Delayed",6
"891","Eielson Air Force Base","Delayed",6
"892","El Avellano Airport","Delayed",6
"893","El Eden Airport","Delayed",6
"894","El Golea Airport","Delayed",6
"895","El Minya Airport","Delayed",6
"896","El Nouzha Airport","Delayed",6
"897","El Palomar Airport","Delayed",6
"898","El Yopal Airport","Delayed",6
"899","Elcho Island Airport","Delayed",6
"900","Elk City Regional Business Airport","Delayed",6
"901","Engati Airstrip","Delayed",6
"902","Enshi Airport","Delayed",6
"903","Enyu Airfield","Delayed",6
"904","Erave Airport","Delayed",6
"905","Erfurt Airport","Delayed",6
"906","Erie International Tom Ridge Field","Delayed",6
"907","Erigavo Airport","Delayed",6
"908","Eugene F. Correira International Airport","Delayed",6
"909","Eunice Airport","Delayed",6
"910","Evansville Regional Airport","Delayed",6
"911","Ewo Airport","Delayed",6
"912","Fair Isle Airport","Delayed",6
"913","Fallon Naval Air Station","Delayed",6
"914","Fane Airport","Delayed",6
"915","Farewell Airport","Delayed",6
"916","Faribault Municipal Airport-Liz Wall Strohfus Field","Delayed",6
"917","Fazenda Barra do Agudo Airport","Delayed",6
"918","Fazenda das Represas Airport","Delayed",6
"919","Feramin Airport","Delayed",6
"920","Fitzroy Crossing Airport","Delayed",6
"921","Flat Airport","Delayed",6
"922","Fleetlands Heliport","Delayed",6
"923","Flora Valley Airport","Delayed",6
"924","Fonte Boa Airport","Delayed",6
"925","Forestville Airport","Delayed",6
"926","Fort Bragg Airport","Delayed",6
"927","Fort Hope Airport","Delayed",6
"928","Fort Lee Army Airfield","Delayed",6
"929","Fort Madison Municipal Airport","Delayed",6
"930","Fort Resolution Airport","Delayed",6
"931","Fort Scott Municipal Airport","Delayed",6
"932","Francisco B. Reyes Airport","Delayed",6
"933","Francisco De Orellana Airport","Delayed",6
"934","Franklin Municipal-John Beverly Rose Airport","Delayed",6
"935","Fredericton Airport","Delayed",6
"936","Friday Harbor Seaplane Base","Delayed",6
"937","Friedrichshafen Airport","Delayed",6
"938","Fuerte Olimpo Airport","Delayed",6
"939","Fuyang Xiguan Airport","Delayed",6
"940","Gainesville Regional Airport","Delayed",6
"941","Ganges Seaplane Base","Delayed",6
"942","Ganzhou Airport","Delayed",6
"943","Gardez Airport","Delayed",6
"944","Gaspé (Michel-Pouliot) Airport","Delayed",6
"945","Gayndah Airport","Delayed",6
"946","Gbadolite Airport","Delayed",6
"947","Gdańsk Lech Wałęsa Airport","Delayed",6
"948","Gemena Airport","Delayed",6
"949","General Abelardo L. Rodríguez International Airport","Delayed",6
"950","General José María Yáñez International Airport","Delayed",6
"951","General Leite de Castro Airport","Delayed",6
"952","General Manuel Serrano Airport","Delayed",6
"953","General Mitchell International Airport","Delayed",6
"954","General Wayne A. Downing Peoria International Airport","Delayed",6
"955","Geneva Cointrin International Airport","Delayed",6
"956","Genting Airport","Delayed",6
"957","Gerardo Tobar López Airport","Delayed",6
"958","German Olano Air Base","Delayed",6
"959","Gimpo International Airport","Delayed",6
"960","Ginbata Airport","Delayed",6
"961","Glentanner Airport","Delayed",6
"962","Glenwood Springs Municipal Airport","Delayed",6
"963","Godthaab / Nuuk Airport","Delayed",6
"964","Gold Beach Municipal Airport","Delayed",6
"965","Golmud Airport","Delayed",6
"966","Golovin Airport","Delayed",6
"967","Grabtsevo Airport","Delayed",6
"968","Grajaú Airport","Delayed",6
"969","Grand Canyon West Airport","Delayed",6
"970","Grand Strand Airport","Delayed",6
"971","Grants-Milan Municipal Airport","Delayed",6
"972","Greenville Downtown Airport","Delayed",6
"973","Guapiles Airport","Delayed",6
"974","Guasdalito Airport","Delayed",6
"975","Guemar Airport","Delayed",6
"976","Guernsey Airport","Delayed",6
"977","Gunnedah Airport","Delayed",6
"978","Gusti Syamsir Alam Airport","Delayed",6
"979","Guthrie-Edmond Regional Airport","Delayed",6
"980","Gympie Airport","Delayed",6
"981","Haelogo Airport","Delayed",6
"982","Haley Army Airfield","Delayed",6
"983","Hamad International Airport","Delayed",6
"984","Hambantota Seaplane Base","Delayed",6
"985","Harriet Alexander Field","Delayed",6
"986","Harstad/Narvik Airport, Evenes","Delayed",6
"987","Hartley Bay Seaplane Base","Delayed",6
"988","Hawke's Bay Airport","Delayed",6
"989","Hay Airport","Delayed",6
"990","Heiweni Airport","Delayed",6
"991","Heritage Field","Delayed",6
"992","Hermanos Ameijeiras Airport","Delayed",6
"993","Hickory Regional Airport","Delayed",6
"994","Hierro Airport","Delayed",6
"995","Hill Air Force Base","Delayed",6
"996","Hornepayne Municipal Airport","Delayed",6
"997","Houston Gulf Airport","Delayed",6
"998","Hudsons Hope Airport","Delayed",6
"999","Hughes Airport","Delayed",6
"1000","Hugo Cantergiani Regional Airport","Delayed",6
"1001","Iberia Airport","Delayed",6
"1002","Iconi Airport","Delayed",6
"1003","Igrim Airport","Delayed",6
"1004","Iki Airport","Delayed",6
"1005","Imperial County Airport","Delayed",6
"1006","Imperial Municipal Airport","Delayed",6
"1007","Ingham Airport","Delayed",6
"1008","Innamincka Airport","Delayed",6
"1009","Inyati Airport","Delayed",6
"1010","Ioannina Airport","Delayed",6
"1011","Ipiaú Airport","Delayed",6
"1012","Iranamadu Seaplane Base","Delayed",6
"1013","Iringa Airport","Delayed",6
"1014","Irkutsk Airport","Delayed",6
"1015","Isisford Airport","Delayed",6
"1016","Isle of Man Airport","Delayed",6
"1017","Itokama Airport","Delayed",6
"1018","Ivanof Bay Seaplane Base","Delayed",6
"1019","Jabiru Airport","Delayed",6
"1020","Jamba Airport","Delayed",6
"1021","Jasper Airport","Delayed",6
"1022","Jequié Airport","Delayed",6
"1023","Joe Foss Field Airport","Delayed",6
"1024","Joensuu Airport","Delayed",6
"1025","Joint Base Balad","Delayed",6
"1026","Jomsom Airport","Delayed",6
"1027","Jordan Airport","Delayed",6
"1028","Jorge Isaac Airport","Delayed",6
"1029","José Leonardo Chirinos Airport","Delayed",6
"1030","Juan Manuel Galvez International Airport","Delayed",6
"1031","Juana Azurduy De Padilla Airport","Delayed",6
"1032","Jönköping Airport","Delayed",6
"1033","Kahramanmaraş Airport","Delayed",6
"1034","Kalokol Airport","Delayed",6
"1035","Kamina Base Airport","Delayed",6
"1036","Kamishly Airport","Delayed",6
"1037","Kandahar Airport","Delayed",6
"1038","Kangiqsujuaq (Wakeham Bay) Airport","Delayed",6
"1039","Karanambo Airport","Delayed",6
"1040","Kassala Airport","Delayed",6
"1041","Kaukura Airport","Delayed",6
"1042","Kavalerovo Airport","Delayed",6
"1043","Kavieng Airport","Delayed",6
"1044","Kelafo East Airport","Delayed",6
"1045","Kelanoa Airport","Delayed",6
"1046","Kempsey Airport","Delayed",6
"1047","Kenai Municipal Airport","Delayed",6
"1048","Kerama Airport","Delayed",6
"1049","Khajuraho Airport","Delayed",6
"1050","Khaneh Airport","Delayed",6
"1051","Khmelnytskyi Airport","Delayed",6
"1052","Kigoma Airport","Delayed",6
"1053","Kinkungwa Airport","Delayed",6
"1054","Kira Airport","Delayed",6
"1055","Kitale Airport","Delayed",6
"1056","Kiunga Airport","Delayed",6
"1057","Koggala Airport","Delayed",6
"1058","Kokonau Airport","Delayed",6
