"","Airport.Name","Flight.Status","Count"
"640","Syamsudin Noor Airport","Cancelled",7
"641","Süleyman Demirel International Airport","Cancelled",7
"642","Tahoua Airport","Cancelled",7
"643","Tamarindo Airport","Cancelled",7
"644","Tambao Airport","Cancelled",7
"645","Tapini Airport","Cancelled",7
"646","Tasu Water Aerodrome","Cancelled",7
"647","Telêmaco Borba Airport","Cancelled",7
"648","Teniente Col Carmelo Peralta Airport","Cancelled",7
"649","Termal Airport","Cancelled",7
"650","Teuku Cut Ali Airport","Cancelled",7
"651","Thangool Airport","Cancelled",7
"652","Tiko Airport","Cancelled",7
"653","Tipton Airport","Cancelled",7
"654","Toamasina Airport","Cancelled",7
"655","Tobago-Crown Point Airport","Cancelled",7
"656","Torrejón Airport","Cancelled",7
"657","Toulouse-Blagnac Airport","Cancelled",7
"658","Trompeteros Airport","Cancelled",7
"659","Tuktoyaktuk Airport","Cancelled",7
"660","Tulcea Airport","Cancelled",7
"661","Tumolbil Airport","Cancelled",7
"662","Tureia Airport","Cancelled",7
"663","Tzaneen Airport","Cancelled",7
"664","Uaxactun Airport","Cancelled",7
"665","Ugashik Bay Airport","Cancelled",7
"666","Umiujaq Airport","Cancelled",7
"667","Ust-Maya Airport","Cancelled",7
"668","Vangaindrano Airport","Cancelled",7
"669","Vicksburg Municipal Airport","Cancelled",7
"670","Victoria River Downs Airport","Cancelled",7
"671","Vijayanagar Aerodrome (JSW)","Cancelled",7
"672","Villa Reynolds Airport","Cancelled",7
"673","Vishakhapatnam Airport","Cancelled",7
"674","Volgograd International Airport","Cancelled",7
"675","Víctor Lafón Airport","Cancelled",7
"676","Wang-an Airport","Cancelled",7
"677","Waukegan National Airport","Cancelled",7
"678","Wellington International Airport","Cancelled",7
"679","Wendover Airport","Cancelled",7
"680","Wenshan Puzhehei Airport","Cancelled",7
"681","Will Rogers World Airport","Cancelled",7
"682","Willmar Municipal -John L Rice Field","Cancelled",7
"683","Wilwal International Airport","Cancelled",7
"684","Wotje Atoll Airport","Cancelled",7
"685","Xai-Xai Airport","Cancelled",7
"686","Xingyi Airport","Cancelled",7
"687","Yoro Airport","Cancelled",7
"688","Yushu Batang Airport","Cancelled",7
"689","Zakuoma Airport","Cancelled",7
"690","Zaqatala International Airport","Cancelled",7
"691","Zaraza Airport","Cancelled",7
"692","Zwara Airport","Cancelled",7
"693","Aachen-Merzbrück Airport","Cancelled",6
"694","Abeid Amani Karume International Airport","Cancelled",6
"695","Abreojos Airport","Cancelled",6
"696","Aeroclube Airport","Cancelled",6
"697","Afton Municipal Airport","Cancelled",6
"698","Afyon Airport","Cancelled",6
"699","Agartala Airport","Cancelled",6
"700","Aghajari Airport","Cancelled",6
"701","Agrinion Air Base","Cancelled",6
"702","Aguaclara Airport","Cancelled",6
"703","Akieni Airport","Cancelled",6
"704","Akron Canton Regional Airport","Cancelled",6
"705","Aktobe Airport","Cancelled",6
"706","Akwa Ibom International Airport","Cancelled",6
"707","Al Ahsa Airport","Cancelled",6
"708","Al Najaf International Airport","Cancelled",6
"709","Al Wajh Domestic Airport","Cancelled",6
"710","Alameda Naval Air Station","Cancelled",6
"711","Albacete-Los Llanos Airport","Cancelled",6
"712","Algona Municipal Airport","Cancelled",6
"713","Almaty Airport","Cancelled",6
"714","Amado Nervo National Airport","Cancelled",6
"715","Amanab Airport","Cancelled",6
"716","Amboseli Airport","Cancelled",6
"717","Amgu Airport","Cancelled",6
"718","Andakombe Airport","Cancelled",6
"719","Andersen Air Force Base","Cancelled",6
"720","Andes Airport","Cancelled",6
"721","Andrés Sabella Gálvez International Airport","Cancelled",6
"722","Andøya Airport","Cancelled",6
"723","Angel Albino Corzo International Airport","Cancelled",6
"724","Ann Arbor Municipal Airport","Cancelled",6
"725","Antonio B. Won Pat International Airport","Cancelled",6
"726","Apataki Airport","Cancelled",6
"727","Ararat Airport","Cancelled",6
"728","Araçatuba Airport","Cancelled",6
"729","Arboletes Airport","Cancelled",6
"730","Aroa Airport","Cancelled",6
"731","Atar International Airport","Cancelled",6
"732","Athens Ben Epps Airport","Cancelled",6
"733","Atkamba Airport","Cancelled",6
"734","Aubenas-Ardèche Méridional Airport","Cancelled",6
"735","Augusta State Airport","Cancelled",6
"736","Avaratra Airport","Cancelled",6
"737","Bacacheri Airport","Cancelled",6
"738","Baidoa Airport","Cancelled",6
"739","Bairnsdale Airport","Cancelled",6
"740","Balgo Hill Airport","Cancelled",6
"741","Baltrum Airport","Cancelled",6
"742","Bam Airport","Cancelled",6
"743","Baotou Airport","Cancelled",6
"744","Bapi Airstrip","Cancelled",6
"745","Bardera Airport","Cancelled",6
"746","Barra Airport","Cancelled",6
"747","Barter Island LRRS Airport","Cancelled",6
"748","Basanth Nagar Airport","Cancelled",6
"749","Base Aérea de Santos Airport","Cancelled",6
"750","Bassel Al-Assad International Airport","Cancelled",6
"751","Batticaloa Airport","Cancelled",6
"752","Batu Licin Airport","Cancelled",6
"753","Bawean Airport","Cancelled",6
"754","Beersheba (Teyman) Airport","Cancelled",6
"755","Beirut Rafic Hariri International Airport","Cancelled",6
"756","Belfast International Airport","Cancelled",6
"757","Bella Yella Airport","Cancelled",6
"758","Bendigo Airport","Cancelled",6
"759","Benjamin Rivera Noriega Airport","Cancelled",6
"760","Bereina Airport","Cancelled",6
"761","Betioky Airport","Cancelled",6
"762","Beverly Municipal Airport","Cancelled",6
"763","Big Bay Seaplane Base","Cancelled",6
"764","Biliau Airport","Cancelled",6
"765","Bill & Hillary Clinton National Airport/Adams Field","Cancelled",6
"766","Billings Logan International Airport","Cancelled",6
"767","Biniguni Airport","Cancelled",6
"768","Bisha Airport","Cancelled",6
"769","Bloodvein River Airport","Cancelled",6
"770","Blosser Municipal Airport","Cancelled",6
"771","Blumenau Airport","Cancelled",6
"772","Boana Airport","Cancelled",6
"773","Bom Jesus da Lapa Airport","Cancelled",6
"774","Bonito Airport","Cancelled",6
"775","Bontang Airport","Cancelled",6
"776","Bosaso Airport","Cancelled",6
"777","Botopasi Airport","Cancelled",6
"778","Bou Chekif Airport","Cancelled",6
"779","Bradshaw Army Airfield","Cancelled",6
"780","Breiðdalsvík Airport","Cancelled",6
"781","Brest Bretagne Airport","Cancelled",6
"782","Brigham City Regional Airport","Cancelled",6
"783","Brisbane International Airport","Cancelled",6
"784","Bristol Airport","Cancelled",6
"785","Broken Bow Municipal Airport","Cancelled",6
"786","Bruce Campbell Field","Cancelled",6
"787","Brunswick Executive Airport","Cancelled",6
"788","Bryansk Airport","Cancelled",6
"789","Bucholz Army Air Field","Cancelled",6
"790","Bukhovtsi Airfield","Cancelled",6
"791","Bukoba Airport","Cancelled",6
"792","Bulagtai Resort Airport","Cancelled",6
"793","Buriti Alegre Airport","Cancelled",6
"794","Bursa Airport","Cancelled",6
"795","Buzzards Point Seaplane Base","Cancelled",6
"796","Cabinda Airport","Cancelled",6
"797","California Redwood Coast-Humboldt County Airport","Cancelled",6
"798","Caloundra Airport","Cancelled",6
"799","Cambridge Bay Airport","Cancelled",6
"800","Cangamba Airport","Cancelled",6
"801","Cape Pole Seaplane Base","Cancelled",6
"802","Capitán Av. Selin Zeitun Lopez Airport","Cancelled",6
"803","Captain João Busse Airport","Cancelled",6
"804","Capurganá Airport","Cancelled",6
"805","Casa Grande Municipal Airport","Cancelled",6
"806","Cassilândia Airport","Cancelled",6
"807","Castro Airport","Cancelled",6
"808","Chadron Municipal Airport","Cancelled",6
"809","Changde Airport","Cancelled",6
"810","Changzhou Benniu Airport","Cancelled",6
"811","Chañaral Airport","Cancelled",6
"812","Chesterfield Inlet Airport","Cancelled",6
"813","Chetwynd Airport","Cancelled",6
"814","Chhatrapati Shivaji International Airport","Cancelled",6
"815","Chichen Itza International Airport","Cancelled",6
"816","Chomley Seaplane Base","Cancelled",6
"817","Christchurch International Airport","Cancelled",6
"818","Ciudad Acuña New International Airport","Cancelled",6
"819","Ciudad Mante National Airport","Cancelled",6
"820","Clinton Regional Airport","Cancelled",6
"821","Coalinga Airport","Cancelled",6
"822","Cochise County Airport","Cancelled",6
"823","Coimbatore International Airport","Cancelled",6
"824","Colac Airport","Cancelled",6
"825","Coll Airport","Cancelled",6
"826","College Park Airport","Cancelled",6
"827","Colombo Ratmalana Airport","Cancelled",6
"828","Colorado Plains Regional Airport","Cancelled",6
"829","Columbia Airport","Cancelled",6
"830","Columbia Gorge Regional the Dalles Municipal Airport","Cancelled",6
"831","Columbia Metropolitan Airport","Cancelled",6
"832","Comilla Airport","Cancelled",6
"833","Comodoro Pierrestegui Airport","Cancelled",6
"834","Concord-Padgett Regional Airport","Cancelled",6
"835","Condobolin Airport","Cancelled",6
"836","Coober Pedy Airport","Cancelled",6
"837","Coolah Airport","Cancelled",6
"838","Coolawanyah Airport","Cancelled",6
"839","Copán Ruinas Airport","Cancelled",6
"840","Corazón de Jesús Airport","Cancelled",6
"841","Cordillo Downs Airport","Cancelled",6
"842","Cork Airport","Cancelled",6
"843","Costa Esmeralda Airport","Cancelled",6
"844","Courtenay Airpark","Cancelled",6
"845","Craig Field","Cancelled",6
"846","Croker Island Airport","Cancelled",6
"847","Cross Lake (Charlie Sinclair Memorial) Airport","Cancelled",6
"848","Częstochowa-Rudniki","Cancelled",6
"849","Daporijo Airport","Cancelled",6
"850","Deer Park Airport","Cancelled",6
"851","Deming Municipal Airport","Cancelled",6
"852","Devi Ahilyabai Holkar Airport","Cancelled",6
"853","Dhanbad Airport","Cancelled",6
"854","Dien Bien Phu Airport","Cancelled",6
"855","Diyawanna Oya Seaplane Base","Cancelled",6
"856","Dodoma Airport","Cancelled",6
"857","Doha International Airport","Cancelled",6
"858","Dorado Beach Airport","Cancelled",6
"859","Drummond Airport","Cancelled",6
"860","Dubrovnik Airport","Cancelled",6
"861","Dundee Airport","Cancelled",6
"862","Dushanbe Airport","Cancelled",6
"863","Déline Airport","Cancelled",6
"864","Eagle Lake Airport","Cancelled",6
"865","Eaker Field","Cancelled",6
"866","Earlton (Timiskaming Regional) Airport","Cancelled",6
"867","Ebolowa Airport","Cancelled",6
"868","Edinburgh Airport","Cancelled",6
"869","Edson Airport","Cancelled",6
"870","Eduardo Gomes International Airport","Cancelled",6
"871","El Calafate Airport","Cancelled",6
"872","El Gora Airport","Cancelled",6
"873","El Lencero Airport","Cancelled",6
"874","El Tajín National Airport","Cancelled",6
"875","Elista Airport","Cancelled",6
"876","Elizabeth City Regional Airport & Coast Guard Air Station","Cancelled",6
"877","Esenboğa International Airport","Cancelled",6
"878","Eunice Airport","Cancelled",6
"879","Eureka Airport","Cancelled",6
"880","Ewer Airport","Cancelled",6
"881","Fahud Airport","Cancelled",6
"882","False Pass Airport","Cancelled",6
"883","Fayzabad Airport","Cancelled",6
"884","Fazenda Constância Airport","Cancelled",6
"885","Fergus Falls Municipal Airport - Einar Mickelson Field","Cancelled",6
"886","Filadelfia Airport","Cancelled",6
"887","Finley Airport","Cancelled",6
"888","Fishermans Airfield","Cancelled",6
"889","Flensburg-Schäferhaus Airport","Cancelled",6
"890","Fletcher Field","Cancelled",6
"891","Flushing Airport","Cancelled",6
"892","Fond du Lac County Airport","Cancelled",6
"893","Forestville Airport","Cancelled",6
"894","Fort Severn Airport","Cancelled",6
"895","Fortescue - Dave Forrest Aerodrome","Cancelled",6
"896","Francisco Beltrão Airport","Cancelled",6
"897","Frankfurt-Hahn Airport","Cancelled",6
"898","Franklin Municipal-John Beverly Rose Airport","Cancelled",6
"899","Frederick Regional Airport","Cancelled",6
"900","Friday Harbor Airport","Cancelled",6
"901","Fuerte Olimpo Airport","Cancelled",6
"902","Funafuti International Airport","Cancelled",6
"903","Futuna Airport","Cancelled",6
"904","Gallatin Field","Cancelled",6
"905","Gamboola Airport","Cancelled",6
"906","Ganges Seaplane Base","Cancelled",6
"907","Garanhuns Airport","Cancelled",6
"908","Garden Point Airport","Cancelled",6
"909","Garfield County Regional Airport","Cancelled",6
"910","General Francisco Bermúdez Airport","Cancelled",6
"911","General Francisco J. Mujica International Airport","Cancelled",6
"912","General Guadalupe Victoria International Airport","Cancelled",6
"913","General Leite de Castro Airport","Cancelled",6
"914","General Mariano Escobedo International Airport","Cancelled",6
"915","General Pico Airport","Cancelled",6
"916","George Bush Intercontinental Houston Airport","Cancelled",6
"917","Georgetown County Airport","Cancelled",6
"918","Geraldton Greenstone Regional Airport","Cancelled",6
"919","Girua Airport","Cancelled",6
"920","Godofredo P. Ramos Airport","Cancelled",6
"921","Gogebic Iron County Airport","Cancelled",6
"922","Goondiwindi Airport","Cancelled",6
"923","Gordil Airport","Cancelled",6
"924","Gorna Oryahovitsa Airport","Cancelled",6
"925","Goulimime Airport","Cancelled",6
"926","Governador Jorge Teixeira de Oliveira Airport","Cancelled",6
"927","Governador José Richa Airport","Cancelled",6
"928","Grand Canyon Bar Ten Airstrip","Cancelled",6
"929","Grande Cache Airport","Cancelled",6
"930","Great Bear Lake Airport","Cancelled",6
"931","Griffing Sandusky Airport","Cancelled",6
"932","Griswold Airport","Cancelled",6
"933","Guarani International Airport","Cancelled",6
"934","Guardiamarina Zañartu Airport","Cancelled",6
"935","Guarulhos - Governador André Franco Montoro International Airport","Cancelled",6
"936","Gujrat Airport","Cancelled",6
"937","Guna Airport","Cancelled",6
"938","Gurupi Airport","Cancelled",6
"939","Guyuan Liupanshan Airport","Cancelled",6
"940","Gwalior Airport","Cancelled",6
"941","Gävle Sandviken Airport","Cancelled",6
"942","Halli Airport","Cancelled",6
"943","Hamilton Field","Cancelled",6
"944","Hammerfest Airport","Cancelled",6
"945","Hanamaki Airport","Cancelled",6
"946","Hancock County-Bar Harbor Airport","Cancelled",6
"947","Hartford Brainard Airport","Cancelled",6
"948","Hassi R'Mel Airport","Cancelled",6
"949","Hato Corozal Airport","Cancelled",6
"950","Hattiesburg Bobby L Chain Municipal Airport","Cancelled",6
"951","Havre City County Airport","Cancelled",6
"952","Hayfields Airport","Cancelled",6
"953","Hazyview Airport","Cancelled",6
"954","Headingly Airport","Cancelled",6
"955","Hechi Jinchengjiang Airport","Cancelled",6
"956","Hodeidah International Airport","Cancelled",6
"957","Hollis Clark Bay Seaplane Base","Cancelled",6
"958","Hollister Municipal Airport","Cancelled",6
"959","Hongyuan Airport","Cancelled",6
"960","Honinabi Airport","Cancelled",6
"961","Hot Springs County Airport","Cancelled",6
"962","Hoy/Longhope Airfield","Cancelled",6
"963","Huntingburg Airport","Cancelled",6
"964","Hutchinson County Airport","Cancelled",6
"965","Hutchinson Municipal Airport","Cancelled",6
"966","Ifuru Airport","Cancelled",6
"967","Ignatyevo Airport","Cancelled",6
"968","Ikerassaarsuk Heliport","Cancelled",6
"969","Ilam Airport","Cancelled",6
"970","Illizi Takhamalt Airport","Cancelled",6
"971","Ilu Airport","Cancelled",6
"972","Ilulissat Airport","Cancelled",6
"973","Imsık Airport","Cancelled",6
"974","Incheon International Airport","Cancelled",6
"975","Indian Mountain LRRS Airport","Cancelled",6
"976","Industrial Airpark","Cancelled",6
"977","Inhambane Airport","Cancelled",6
"978","Irecê Airport","Cancelled",6
"979","Ivanovo South Airport","Cancelled",6
"980","Iwakuni Marine Corps Air Station","Cancelled",6
"981","Iwo Jima Airport","Cancelled",6
"982","Jacquinot Bay Airport","Cancelled",6
"983","Jataí Airport","Cancelled",6
"984","Jicalapa Airport","Cancelled",6
"985","Jindabyne Airport","Cancelled",6
"986","John Glenn Columbus International Airport","Cancelled",6
"987","Jomsom Airport","Cancelled",6
"988","João Durval Carneiro Airport","Cancelled",6
"989","Juan H White Airport","Cancelled",6
"990","Jönköping Airport","Cancelled",6
"991","Kabri Dehar Airport","Cancelled",6
"992","Kaduna Airport","Cancelled",6
"993","Kaghau Airport","Cancelled",6
"994","Kaikoura Airport","Cancelled",6
"995","Kalaleh Airport","Cancelled",6
"996","Kalaupapa Airport","Cancelled",6
"997","Kalumburu Airport","Cancelled",6
"998","Kamur Airport","Cancelled",6
"999","Kamusi Airport","Cancelled",6
"1000","Kanabea Airport","Cancelled",6
"1001","Kangerlussuaq Airport","Cancelled",6
"1002","Kangra Airport","Cancelled",6
"1003","Kankesanturai Airport","Cancelled",6
"1004","Kapuskasing Airport","Cancelled",6
"1005","Karluk Airport","Cancelled",6
"1006","Karluk Lake Seaplane Base","Cancelled",6
"1007","Kasese Airport","Cancelled",6
"1008","Kasiguncu Airport","Cancelled",6
"1009","Kauehi Airport","Cancelled",6
"1010","Kemi-Tornio Airport","Cancelled",6
"1011","Kemmerer Municipal Airport","Cancelled",6
"1012","Kempsey Airport","Cancelled",6
"1013","Ken Jones Airport","Cancelled",6
"1014","Kenai Municipal Airport","Cancelled",6
"1015","Kenosha Regional Airport","Cancelled",6
"1016","Kerang Airport","Cancelled",6
"1017","Khan Jahan Ali Airport","Cancelled",6
